node,degree,weighted_degree
1157,472,222.6392115669698
1158,465,230.8780467296482
1159,442,229.20214403179065
1160,465,231.65212587918492
1161,487,232.14883490220367
1162,441,231.12280981162826
1163,449,245.16843908661127
1164,449,244.35287187968478
1165,449,245.13967469708587
1166,449,245.13967469708587
1167,449,245.13967469708587
1168,449,243.46624980066102
1169,449,243.47578799861475
1170,485,264.61762764558057
1171,485,266.48638350460175
1172,485,264.6323465923464
1173,485,265.6029633128462
1174,485,264.61762764558057
1175,485,264.6323465923464
1176,485,265.6029633128462
1177,485,266.4863835046017
1178,485,264.61762764558057
1179,485,265.6029633128462
1180,562,337.67839781547997
1181,604,335.7793185422521
1182,562,336.4817796777028
1183,604,335.7793185422521
1184,562,337.67839781547997
1185,562,336.4817796777028
1186,562,337.71764704327506
1187,562,335.1402057260091
1188,562,336.47614709738895
1189,562,337.67839781547997
1190,604,335.7793185422521
1191,562,336.4817796777028
1192,604,335.7793185422521
1193,562,337.71764704327506
1194,562,336.47614709738895
1195,562,337.71764704327506
1196,604,335.79273175031744
1197,562,336.47614709738895
1198,562,337.71764704327506
1199,562,335.1402057260091
1200,449,244.35287187968478
1201,485,264.6248513997737
1202,487,232.15169741344425
1203,457,224.1634652549444
1204,562,337.7445225346044
1205,440,223.09584215620256
1206,449,244.37851651958945
1207,443,266.00716355065816
1208,400,230.20934472131745
1209,400,222.89250721888203
1210,562,335.17097749642124
1211,440,221.59726668257045
1212,449,243.49645991793415
1213,443,265.994467596165
1214,442,229.225079755289
1215,431,222.60683390586917
1216,652,337.6453200821854
1217,440,221.5706532901986
1218,449,244.3618728361429
1219,485,266.5315959551187
1220,442,229.2016782926941
1221,524,224.58410801910708
1222,562,337.7445225346044
1223,440,221.5706532901986
1224,449,244.35667464983922
1225,485,264.6323465923464
1226,487,232.14883490220367
1227,437,222.66376695915076
1228,562,337.67839781547997
1229,440,221.58438229436038
1230,449,244.35667464983922
1231,485,266.48638350460175
1232,442,229.20214403179062
1233,437,222.67310449462119
1234,604,335.7793185422521
1235,440,223.08530842259327
1236,449,244.35287187968478
1237,485,266.51330410443046
1238,442,229.20214403179062
1239,437,222.66376695915076
1240,562,337.71764704327506
1241,440,221.58438229436038
1242,449,244.3618728361429
1243,485,264.65347220380477
1244,487,232.15169741344425
1245,457,224.1634652549444
1246,562,337.72299407776626
1247,440,223.09584215620256
1248,449,244.37851651958945
1249,485,266.5315959551187
1250,487,232.15169741344425
1251,457,224.1634652549444
1252,652,337.6453200821854
1253,440,221.59726668257045
1254,449,243.47412653115066
1255,485,266.5315959551187
1256,442,229.225079755289
1257,524,224.58410801910705
1258,652,337.6453200821854
1259,440,221.57065329019858
1260,449,244.3618728361429
1261,443,265.99446759616495
1262,442,229.2016782926941
1263,431,222.60683390586917
1264,562,337.7445225346044
1265,440,221.57065329019858
1266,449,244.37851651958945
1267,485,264.6248513997737
1268,487,232.15169741344425
1269,431,222.60683390586917
1270,562,337.7445225346044
1271,440,221.59726668257045
1272,449,244.37851651958945
1273,443,265.99446759616495
1274,442,229.21355017134186
1275,437,222.67310449462119
1276,562,335.1402057260091
1277,440,223.08530842259327
1278,449,244.35287187968478
1279,485,266.4863835046017
1280,442,229.20214403179065
1281,437,222.67310449462119
1282,562,337.71764704327506
1283,440,221.58438229436038
1284,449,244.35667464983922
1285,485,264.6323465923464
1286,465,231.65212587918492
1287,400,222.86025926074265
1288,562,337.71764704327506
1289,462,223.54571074003576
1290,449,244.35667464983922
1291,485,266.51330410443046
1292,459,231.51633097952939
1293,400,222.86025926074265
1294,604,335.7793185422521
1295,440,221.58438229436038
1296,449,243.46624980066102
1297,485,266.5315959551187
1298,442,229.225079755289
1299,524,224.58410801910705
1300,562,335.1709774964212
1301,440,221.5706532901986
1302,449,244.37851651958945
1303,443,265.99446759616495
1304,442,229.2016782926941
1305,431,222.60683390586917
1306,562,337.7445225346044
1307,440,221.59726668257045
1308,449,244.35287187968478
1309,485,264.6323465923464
1310,435,230.98701491197272
1311,437,222.67310449462119
1312,562,337.71764704327506
1313,440,221.56940461555516
1314,449,244.35667464983922
1315,485,266.51330410443046
1316,442,229.20214403179065
1317,437,222.66376695915076
1318,652,337.6453200821854
1319,440,223.09584215620256
1320,449,244.37851651958945
1321,485,266.5315959551187
1322,442,229.2016782926941
1323,518,224.50279326107082
1324,562,337.72299407776626
1325,440,221.5706532901986
1326,449,244.36187283614294
1327,485,264.65347220380477
1328,487,232.15169741344425
1329,400,222.89250721888203
1330,562,337.72299407776626
1331,440,223.08775223903214
1332,449,244.37851651958945
1333,443,265.99446759616495
1334,400,230.20934472131745
1335,457,224.1634652549444
1336,652,337.6453200821854
1337,440,221.5706532901986
1338,449,243.47412653115066
1339,485,266.5315959551187
1340,442,229.20214403179065
1341,437,222.67310449462119
1342,562,335.1402057260091
1343,440,221.58438229436038
1344,449,244.35667464983922
1345,485,266.4863835046017
1346,442,229.20214403179065
1347,437,222.66376695915076
1348,562,337.67839781547997
1349,440,221.58438229436038
1350,440,222.35988308546567
1351,440,221.5706532901986
1352,440,223.09584215620256
1353,440,222.36213276478668
1354,457,224.16346525494444
1355,529,223.9058118295927
1356,518,224.5027932610708
1357,400,222.89250721888203
1358,442,229.2016782926941
1359,400,229.431621886401
1360,442,229.2016782926941
1361,487,232.15169741344425
1362,400,229.431621886401
1363,449,245.1865441052036
1364,449,243.47578799861475
1365,449,244.35287187968478
1366,449,245.13967469708587
1367,449,243.46624980066102
1368,449,244.35667464983922
1369,449,243.46624980066102
1370,485,266.51330410443046
1371,485,266.4863835046017
1372,485,266.51330410443046
1373,485,266.5315959551187
1374,485,265.6338160377817
1375,485,266.5315959551187
1376,485,266.5315959551187
1377,485,266.5315959551187
1378,485,264.6248513997737
1379,485,264.65347220380477
1380,652,337.6453200821854
1381,562,337.72299407776626
1382,652,337.6453200821854
1383,562,336.47614709738895
1384,562,335.1402057260091
1385,604,335.7793185422521
1386,562,336.4817796777028
1387,562,337.67839781547997
1388,604,335.7793185422521
1389,562,336.4817796777028
1390,562,337.67839781547997
1391,562,335.1402057260091
1392,562,336.4817796777028
1393,604,335.7793185422521
1394,562,337.72299407776626
1395,562,336.4906803150063
1396,562,337.7445225346044
1397,562,335.1709774964212
1398,652,338.98800630925405
1399,562,337.7445225346044
1400,449,243.47412653115066
1401,485,265.6338160377816
1402,442,229.225079755289
1403,400,222.89250721888203
1404,565,336.5752737442112
1405,440,223.08775223903214
1406,449,243.46624980066102
1407,485,265.6114410235823
1408,487,232.14883490220367
1409,472,222.63921156696975
1410,562,336.47614709738895
1411,440,221.58438229436038
1412,449,245.16843908661127
1413,485,266.4863835046017
1414,430,230.86416242425602
1415,400,222.89452791313772
1416,562,336.5139739710744
1417,440,223.0958421562026
1418,449,245.17065955590576
1419,485,266.5315959551187
1420,442,229.225079755289
1421,529,223.90657713674352
1422,652,337.6453200821854
1423,440,223.08775223903214
1424,449,243.47412653115066
1425,485,265.6338160377816
1426,442,229.20167829269414
1427,529,223.90657713674352
1428,649,338.90341288004913
1429,440,223.0958421562026
1430,449,243.47412653115066
1431,485,265.6113855166965
1432,487,232.15169741344425
1433,529,223.9058118295927
1434,652,338.98800630925405
1435,440,221.59726668257045
1436,449,245.1865441052036
1437,485,265.6113855166965
1438,487,232.15169741344425
1439,529,223.9058118295927
1440,652,338.98800630925405
1441,440,223.0958421562026
1442,449,243.49645991793415
1443,485,265.6113855166965
1444,442,229.20167829269417
1445,400,222.89250721888203
1446,562,336.5139739710744
1447,440,223.08775223903214
1448,449,243.49645991793415
1449,485,265.6338160377816
1450,475,231.89061471527793
1451,529,223.90657713674352
1452,562,336.47614709738895
1453,440,221.56940461555516
1454,449,245.16843908661127
1455,485,266.51330410443046
1456,465,231.65212587918492
1457,400,222.89452791313772
1458,562,336.47614709738895
1459,440,223.08530842259327
1460,449,245.13967469708587
1461,485,266.4863835046017
1462,442,229.21355017134186
1463,529,223.90657713674352
1464,562,335.1709774964212
1465,440,223.08775223903214
1466,449,243.49645991793415
1467,485,265.6338160377816
1468,442,229.20167829269417
1469,529,223.9058118295927
1470,562,336.4906803150063
1471,440,223.0958421562026
1472,449,243.47412653115066
1473,485,265.6113855166965
1474,400,230.20934472131745
1475,529,223.90657713674352
1476,562,336.4906803150063
1477,440,221.59726668257045
1478,449,245.1865441052036
1479,485,265.6338160377816
1480,487,232.15169741344425
1481,529,223.9058118295927
1482,562,336.5139739710744
1483,440,223.0958421562026
1484,449,243.49645991793415
1485,485,265.6113855166965
1486,442,229.225079755289
1487,457,224.1634652549444
1488,652,338.98800630925405
1489,440,223.08775223903214
1490,449,243.47412653115066
1491,485,265.6113855166965
1492,487,232.15169741344425
1493,529,223.9058118295927
1494,562,336.47614709738895
1495,440,221.56940461555516
1496,449,245.16843908661127
1497,485,266.4863835046017
1498,465,231.65212587918492
1499,400,222.86025926074265
1500,562,336.47614709738895
1501,440,223.08530842259327
1502,449,245.13967469708587
1503,485,266.51330410443046
1504,442,229.21355017134186
1505,442,221.98253202282396
1506,604,335.7793185422521
1507,462,223.54571074003576
1508,449,243.47578799861475
1509,485,265.6114410235823
1510,442,229.225079755289
1511,529,223.9058118295927
1512,562,336.5139739710744
1513,440,223.0958421562026
1514,449,243.47412653115066
1515,485,265.6338160377816
1516,400,230.20934472131745
1517,529,223.9058118295927
1518,562,336.47614709738895
1519,440,221.58438229436038
1520,449,245.13967469708587
1521,485,265.6114410235823
1522,430,230.86416242425602
1523,442,221.98253202282396
1524,562,336.47614709738895
1525,462,223.54571074003576
1526,449,243.47578799861475
1527,485,265.6113855166965
1528,442,229.20167829269417
1529,400,222.89250721888203
1530,652,338.98800630925405
1531,440,223.08775223903214
1532,449,243.47412653115066
1533,485,265.6113855166965
1534,487,232.15169741344425
1535,529,223.9058118295927
1536,562,336.5139739710744
1537,440,221.57065329019858
1538,449,245.17065955590576
1539,443,265.99446759616495
1540,400,230.20934472131745
1541,400,222.89250721888203
1542,652,338.98800630925405
1543,440,223.08775223903214
1544,449,245.1865441052036
1545,485,266.4863835046017
1546,442,229.20214403179062
1547,472,222.63921156696975
1548,604,335.7793185422521
1549,440,223.08530842259327
1550,440,221.58438229436038
1551,440,222.35988308546567
1552,440,221.5694046155552
1553,440,221.58438229436038
1554,437,222.67310449462119
1555,444,223.87920132830286
1556,529,223.90657713674352
1557,474,223.54114594573497
1558,400,230.20934472131745
1559,442,229.20167829269414
1560,400,229.43162188640093
1561,442,229.20167829269414
1562,400,230.20934472131745
1563,449,244.37851651958945
1564,449,245.17065955590576
1565,449,243.49645991793415
1566,449,244.35667464983925
1567,449,245.13967469708584
1568,449,243.47578799861475
1569,449,244.35667464983922
1570,485,264.61762764558057
1571,485,266.51330410443046
1572,485,265.6029633128462
1573,485,266.51330410443046
1574,485,264.61762764558057
1575,485,265.6029633128462
1576,485,266.5315959551187
1577,485,264.6248513997737
1578,485,265.6338160377816
1579,485,264.65347220380477
1580,562,337.72299407776626
1581,562,337.72299407776626
1582,562,337.72299407776626
1583,562,337.72299407776626
1584,562,336.5139739710744
1585,562,337.72299407776626
1586,562,337.7445225346044
1587,562,337.7445225346044
1588,652,337.6453200821854
1589,604,335.7793185422521
1590,604,335.7793185422521
1591,562,337.71764704327506
1592,604,335.7793185422521
1593,562,336.4817796777028
1594,604,335.7793185422521
1595,562,335.1402057260092
1596,562,336.47614709738895
1597,562,337.67839781547997
1598,562,335.1402057260092
1599,562,336.47614709738895
1600,449,245.17065955590576
1601,485,264.6248513997737
1602,400,229.431621886401
1603,529,223.9058118295927
1604,562,337.72299407776626
1605,440,222.36213276478668
1606,449,245.1865441052036
1607,485,264.65347220380477
1608,400,229.41347204007795
1609,457,224.16346525494444
1610,562,335.1709774964212
1611,440,222.36213276478668
1612,449,243.47412653115066
1613,485,266.5315959551187
1614,420,229.69213311441365
1615,400,222.86025926074265
1616,604,335.7793185422521
1617,462,222.84987324495623
1618,449,245.16843908661127
1619,485,264.61762764558057
1620,465,230.8780467296482
1621,472,222.63921156696975
1622,562,337.67839781547997
1623,462,223.54571074003576
1624,449,245.16843908661127
1625,485,266.4863835046017
1626,465,230.8780467296482
1627,400,222.86025926074265
1628,562,337.67839781547997
1629,440,223.08530842259327
1630,449,243.47578799861475
1631,485,264.61762764558057
1632,442,229.20214403179062
1633,400,222.86025926074265
1634,604,335.7793185422521
1635,440,222.3598830854657
1636,449,243.46624980066102
1637,485,264.6323465923464
1638,470,230.94842318407245
1639,400,222.86025926074265
1640,604,335.7793185422521
1641,462,222.84987324495623
1642,449,245.16843908661127
1643,485,264.6323465923464
1644,465,230.8780467296482
1645,472,222.63921156696975
1646,562,337.71764704327506
1647,462,222.84987324495623
1648,449,245.16843908661127
1649,485,264.6323465923464
1650,400,193.03395144312586
1651,420,188.83458542414627
1652,400,254.3570430408974
1653,420,186.5975918693781
1654,487,204.31696005904624
1655,450,222.60940261014957
1656,458,194.3380392509558
1657,420,188.81149043877912
1658,400,254.34705942484916
1659,435,186.93471165125848
1660,422,205.7180833571061
1661,514,220.96083098603705
1662,400,193.05687695170266
1663,530,188.75193682133346
1664,559,280.50311861950746
1665,429,187.90287030369876
1666,422,205.7180833571061
1667,453,222.70089425593963
1668,400,193.07359774001762
1669,468,189.92033798169768
1670,559,280.50311861950746
1671,429,187.89831957882174
1672,458,203.79031811556294
1673,514,220.91415238154164
1674,400,191.88519163059652
1675,420,188.83458542414627
1676,400,254.34705942484916
1677,420,186.5975918693781
1678,487,204.31696005904624
1679,514,220.91415238154164
1680,400,193.03395144312586
1681,420,188.81149043877912
1682,400,254.3570430408974
1683,420,186.63938412228356
1684,422,205.70725187382837
1685,514,220.96083098603702
1686,400,193.07359774001762
1687,530,188.75193682133346
1688,559,280.5031186195075
1689,420,186.61972497684144
1690,422,205.7180833571061
1691,514,220.95722822355546
1692,400,193.05687695170266
1693,468,189.92033798169768
1694,408,255.5923771010696
1695,420,186.59759186937808
1696,487,204.31696005904624
1697,453,222.64353223377864
1698,458,194.3380392509558
1699,420,188.81149043877912
1700,400,254.34705942484916
1701,435,186.93471165125848
1702,450,206.13521320389256
1703,491,220.52370189770255
1704,400,193.03395144312586
1705,457,187.11680909148455
1706,559,280.45077933209467
1707,429,187.87267681606318
1708,418,205.61137375544888
1709,453,222.66198542006006
1710,400,193.03395144312586
1711,420,188.81149043877912
1712,455,264.79719429016234
1713,439,188.0759422315096
1714,458,203.79031811556294
1715,491,220.52370189770255
1716,400,191.88519163059658
1717,420,188.83458542414627
1718,400,254.3570430408974
1719,420,186.59759186937808
1720,487,204.31696005904624
1721,514,220.91415238154164
1722,458,194.3380392509558
1723,420,188.8345854241463
1724,408,255.59237710106956
1725,420,186.63938412228356
1726,422,205.7180833571061
1727,514,220.95722822355546
1728,400,193.07359774001762
1729,530,188.74690021652498
1730,559,280.5031186195075
1731,420,186.61972497684144
1732,422,205.7180833571061
1733,514,220.96083098603702
1734,400,193.0568769517027
1735,420,188.85593527773347
1736,408,255.5923771010696
1737,420,186.59759186937808
1738,487,204.31696005904624
1739,453,222.66198542006006
1740,458,194.3380392509558
1741,420,188.81149043877912
1742,400,254.34705942484916
1743,435,186.93471165125848
1744,450,206.13521320389256
1745,491,220.52370189770258
1746,458,194.3380392509558
1747,457,187.11680909148455
1748,559,280.4243642800246
1749,429,187.87267681606318
1750,429,187.87267681606318
1751,444,188.18542874584125
1752,420,186.59759186937808
1753,429,187.87267681606315
1754,420,188.8345854241463
1755,420,188.81149043877912
1756,439,186.87291469559273
1757,439,186.87291469559273
1758,400,191.87471829424018
1759,473,195.82288644170953
1760,400,191.87471829424018
1761,400,193.07359774001762
1762,400,191.88519163059652
1763,417,203.1089308788104
1764,417,204.34126541757794
1765,422,205.70725187382837
1766,417,203.1089308788104
1767,449,204.89471419739263
1768,418,205.6113737554489
1769,458,203.79031811556294
1770,470,221.6069314043246
1771,514,220.95722822355546
1772,459,222.79949807180165
1773,491,221.95202153620244
1774,459,222.79949807180165
1775,514,220.96083098603702
1776,491,221.9126982709287
1777,453,222.64353223377864
1778,514,220.91415238154164
1779,470,221.56095194093746
1780,400,254.34705942484916
1781,559,280.4243642800246
1782,437,261.0369212856018
1783,559,280.45077933209467
1784,400,254.34705942484916
1785,437,261.0369212856018
1786,546,278.37651289062785
1787,400,254.34705942484916
1788,437,261.0369212856018
1789,400,254.3570430408974
1790,559,280.45077933209467
1791,455,264.79719429016234
1792,546,278.37651289062785
1793,559,280.45077933209467
1794,437,261.0369212856018
1795,559,280.45077933209467
1796,559,280.42436428002463
1797,455,264.79719429016234
1798,400,254.3470594248492
1799,400,254.3570430408974
1800,487,204.31696005904624
1801,453,222.64353223377864
1802,400,191.88519163059652
1803,400,187.46719893728675
1804,413,256.39037214591497
1805,419,185.46550649988262
1806,417,204.36926077711627
1807,459,222.80622732183315
1808,400,191.89597637564017
1809,473,189.05055148442352
1810,559,280.5031186195074
1811,419,185.4422003100442
1812,417,204.36926077711627
1813,514,220.95722822355546
1814,463,195.6301799306331
1815,400,187.43073121868363
1816,559,280.42436428002463
1817,419,185.43525897054047
1818,449,204.89471419739263
1819,453,222.64353223377864
1820,400,191.88519163059652
1821,400,187.43073121868363
1822,400,254.34705942484916
1823,429,187.90287030369876
1824,417,204.36926077711627
1825,453,222.70089425593963
1826,400,191.89597637564017
1827,441,188.35001386064417
1828,559,280.5031186195074
1829,419,185.4655064998826
1830,417,204.34126541757794
1831,491,220.52370189770258
1832,400,194.18816844544193
1833,420,188.81149043877912
1834,559,280.42436428002463
1835,429,187.87267681606315
1836,449,204.89471419739263
1837,450,222.60940261014957
1838,463,195.6301799306331
1839,468,189.92033798169768
1840,413,256.39037214591497
1841,419,185.4422003100442
1842,417,203.1089308788104
1843,459,222.79949807180162
1844,400,191.89597637564017
1845,473,189.05055148442352
1846,413,256.39037214591497
1847,419,185.44220031004423
1848,417,204.36926077711624
1849,459,222.80622732183315
1850,400,191.87471829424018
1851,400,187.43073121868363
1852,559,280.45077933209467
1853,419,185.43525897054047
1854,417,204.34126541757794
1855,514,220.91415238154164
1856,473,195.82288644170953
1857,457,188.70142215837777
1858,559,280.4914308542057
1859,419,185.46550649988262
1860,417,204.36926077711624
1861,459,222.79949807180162
1862,400,191.916531199385
1863,400,187.43073121868363
1864,400,254.3570430408974
1865,429,187.87267681606315
1866,458,205.0494331726584
1867,450,222.60940261014957
1868,400,191.89597637564017
1869,400,187.46719893728675
1870,559,280.5031186195074
1871,419,185.44220031004423
1872,417,204.36926077711624
1873,491,220.52370189770258
1874,473,195.82288644170953
1875,420,188.81149043877912
1876,559,280.45077933209467
1877,439,188.0759422315096
1878,417,204.34126541757794
1879,453,222.64353223377864
1880,473,195.82288644170953
1881,420,188.83458542414627
1882,483,257.68652662401263
1883,419,185.46550649988262
1884,417,203.1089308788104
1885,459,222.79949807180162
1886,400,191.89597637564017
1887,473,189.0505514844235
1888,400,254.3570430408974
1889,419,185.42170589292184
1890,449,204.89471419739263
1891,450,222.60940261014957
1892,400,191.88519163059658
1893,400,187.43073121868363
1894,559,280.45077933209467
1895,419,185.4352589705405
1896,417,204.34126541757794
1897,491,220.52370189770258
1898,400,194.18816844544193
1899,400,187.43073121868363
1900,559,280.50311861950746
1901,419,185.44220031004423
1902,417,204.36926077711627
1903,453,222.70089425593963
1904,400,191.916531199385
1905,473,189.05055148442352
1906,483,257.68652662401263
1907,429,187.89831957882174
1908,417,204.36926077711627
1909,453,222.70089425593963
1910,400,191.916531199385
1911,473,189.05055148442352
1912,559,280.50311861950746
1913,419,185.42170589292184
1914,449,204.89471419739263
1915,514,220.91415238154164
1916,400,194.18816844544193
1917,420,188.81149043877912
1918,546,278.37651289062785
1919,439,188.0759422315096
1920,458,205.0494331726584
1921,459,222.79949807180165
1922,463,195.6301799306331
1923,420,188.85593527773347
1924,483,257.68652662401263
1925,419,185.4422003100442
1926,417,203.1089308788104
1927,453,222.70089425593963
1928,400,191.89597637564017
1929,473,189.05055148442352
1930,483,257.68652662401263
1931,419,185.4422003100442
1932,417,204.38496369448825
1933,453,222.64353223377864
1934,400,191.88519163059652
1935,400,187.43073121868363
1936,559,280.42436428002463
1937,419,185.43525897054047
1938,449,204.89471419739263
1939,491,220.52370189770258
1940,400,194.18816844544193
1941,400,187.4308661584561
1942,559,280.45077933209467
1943,419,185.42170589292184
1944,417,204.34126541757794
1945,450,222.60940261014957
1946,400,191.87471829424018
1947,400,187.43073121868363
1948,483,257.68652662401263
1949,429,187.89831957882174
1950,420,186.61972497684144
1951,429,187.89831957882174
1952,419,185.4655064998826
1953,420,186.61972497684144
1954,420,188.85593527773352
1955,530,188.746900216525
1956,400,187.46719893728675
1957,530,188.746900216525
1958,463,195.6301799306331
1959,400,194.2191510172261
1960,400,194.2191510172261
1961,463,195.6301799306331
1962,400,193.05687695170266
1963,422,205.7180833571061
1964,422,205.70725187382837
1965,422,205.7180833571061
1966,417,203.1089308788104
1967,417,203.1089308788104
1968,417,203.1089308788104
1969,450,206.13521320389256
1970,514,220.91415238154164
1971,470,221.56095194093746
1972,514,220.91415238154164
1973,514,220.91415238154164
1974,470,221.56095194093746
1975,450,222.60940261014952
1976,491,220.52370189770258
1977,470,221.56095194093746
1978,453,222.66198542006006
1979,491,220.52370189770258
1980,437,261.0424109058916
1981,400,254.3570430408974
1982,546,278.37651289062785
1983,437,261.0369212856018
1984,559,280.42436428002463
1985,400,254.34705942484916
1986,437,261.0369212856018
1987,559,280.42436428002463
1988,400,254.34705942484916
1989,437,261.0369212856018
1990,400,254.34705942484916
1991,559,280.42436428002463
1992,437,261.0424109058916
1993,559,280.4243642800246
1994,400,254.34705942484916
1995,437,261.0424109058916
1996,455,264.79719429016234
1997,400,254.3570430408974
1998,437,261.0424109058916
1999,400,254.34705942484916
2000,418,205.61137375544888
2001,453,222.64353223377864
2002,400,194.18816844544193
2003,420,188.81149043877912
2004,437,261.0369212856018
2005,429,187.87267681606318
2006,450,206.13521320389256
2007,450,222.60940261014952
2008,400,191.88519163059652
2009,457,187.11680909148455
2010,400,254.3570430408974
2011,439,188.0759422315096
2012,458,203.79031811556294
2013,470,221.56095194093746
2014,400,191.87471829424018
2015,439,186.87291469559273
2016,437,261.0369212856018
2017,439,188.0759422315096
2018,458,203.79031811556294
2019,491,221.9126982709287
2020,400,194.18816844544193
2021,482,187.6600673519755
2022,437,261.0424109058916
2023,419,185.42170589292184
2024,418,205.61137375544888
2025,470,221.56095194093746
2026,400,194.18816844544193
2027,457,187.11680909148455
2028,437,261.0424109058916
2029,429,187.87267681606318
2030,458,203.79031811556294
2031,491,221.9126982709287
2032,400,191.88519163059658
2033,420,188.83458542414627
2034,437,261.0369212856018
2035,429,187.85824946738597
2036,487,204.31696005904624
2037,470,221.56095194093746
2038,473,195.82288644170953
2039,425,186.67867749232553
2040,437,261.0424109058916
2041,419,185.43525897054047
2042,418,205.61137375544888
2043,450,222.60940261014952
2044,400,194.18816844544193
2045,420,188.83458542414627
2046,437,261.0369212856018
2047,429,187.87267681606318
2048,418,205.61137375544888
2049,450,222.60940261014952
2050,400,191.88519163059652
2051,439,186.87291469559273
2052,400,254.3570430408974
2053,439,188.0759422315096
2054,458,203.79031811556294
2055,470,221.56095194093746
2056,400,191.88519163059652
2057,439,186.87291469559273
2058,437,261.0369212856018
2059,429,187.87267681606315
2060,458,203.79031811556294
2061,491,221.9126982709287
2062,400,194.18816844544193
2063,482,187.6600673519755
2064,437,261.0369212856018
2065,419,185.4352589705405
2066,418,205.61137375544888
2067,470,221.56095194093746
2068,400,194.18816844544193
2069,419,186.59034877004524
2070,437,261.0424109058916
2071,429,187.87267681606315
2072,487,204.31696005904624
2073,491,221.9126982709287
2074,400,191.88519163059652
2075,420,188.83458542414627
2076,437,261.0424109058916
2077,429,187.87267681606315
2078,458,203.79031811556294
2079,470,221.56095194093746
2080,400,194.18816844544193
2081,530,188.746900216525
2082,437,261.07193565795035
2083,419,185.4422003100442
2084,422,205.7180833571061
2085,453,222.70089425593963
2086,400,194.2191510172261
2087,420,188.85593527773352
2088,437,261.0527338330705
2089,429,187.89831957882174
2090,422,205.7180833571061
2091,453,222.70089425593963
2092,400,191.916531199385
2093,530,188.746900216525
2094,413,256.39037214591497
2095,429,187.89831957882174
2096,417,203.1089308788104
2097,470,221.60693140432454
2098,400,191.916531199385
2099,530,188.75193682133346
2100,437,261.07193565795035
2101,429,187.90287030369876
2102,458,203.83989786949255
2103,504,222.16930911971218
2104,400,194.18816844544193
2105,405,186.39611156677802
2106,437,261.0369212856018
2107,419,185.42170589292184
2108,418,205.61137375544888
2109,470,221.56095194093746
2110,473,195.82288644170953
2111,405,186.39611156677802
2112,437,261.0369212856018
2113,429,187.85824946738597
2114,458,203.79031811556294
2115,470,221.56095194093746
2116,400,191.88519163059652
2117,420,188.8345854241463
2118,437,261.0369212856018
2119,444,188.18542874584128
2120,458,203.79031811556294
2121,470,221.56095194093746
2122,400,194.2191510172261
2123,530,188.746900216525
2124,437,261.07193565795035
2125,419,185.44220031004417
2126,422,205.70725187382837
2127,453,222.70089425593963
2128,463,195.6301799306331
2129,420,188.85593527773352
2130,437,261.0527338330705
2131,429,187.89831957882174
2132,418,205.64793108237396
2133,459,222.79949807180165
2134,400,191.89597637564017
2135,530,188.75193682133346
2136,483,257.68652662401263
2137,429,187.90287030369876
2138,417,203.1089308788104
2139,491,221.95202153620244
2140,498,149.53982423790566
2141,482,144.91141274694206
2142,473,203.19254860942047
2143,400,142.64151075040309
2144,410,154.66611277249436
2145,429,166.35216239844684
2146,490,151.1299284699679
2147,482,144.91141274694206
2148,473,203.19254860942047
2149,410,141.01033541187078
2150,400,142.64151075040309
2151,415,141.9583894936126
2152,400,142.6391663595289
2153,410,141.03479441399784
2154,440,145.0016982075888
2155,440,145.74842389317595
2156,456,144.4513419192784
2157,440,145.0016982075888
2158,498,149.5716527365956
2159,498,151.26260377443063
2160,468,149.94535799590838
2161,469,150.8203846245547
2162,483,149.295769396705
2163,426,155.8553033017243
2164,441,157.08494973623147
2165,409,154.65960964954382
2166,426,155.8553033017243
2167,409,154.65960964954382
2168,441,157.1408940635409
2169,441,157.1408940635409
2170,439,167.33965880337232
2171,439,167.33965880337232
2172,429,166.22678100371053
2173,439,167.33965880337234
2174,439,167.33965880337234
2175,439,167.33965880337234
2176,415,165.00406247048588
2177,415,165.07622298131517
2178,415,165.07622298131517
2179,439,167.49666908965497
2180,473,201.79725765870086
2181,473,203.19254860942047
2182,473,201.79725765870086
2183,473,201.80591424635185
2184,473,203.1925486094205
2185,531,205.67311205112904
2186,473,201.79725765870086
2187,531,204.29188445749722
2188,531,205.5642311829698
2189,473,201.71319590230664
2190,473,203.10242277142456
2191,473,201.71319590230664
2192,531,205.5642311829698
2193,473,203.10762419852153
2194,531,205.5642311829698
2195,473,201.71319590230664
2196,473,203.10762419852153
2197,531,205.5642311829698
2198,473,201.79725765870086
2199,473,203.19254860942047
2200,410,154.74026191955184
2201,439,167.49666908965497
2202,461,149.8169688552254
2203,440,145.8559696156707
2204,473,201.79725765870086
2205,415,141.9795817163313
2206,441,157.07368962936422
2207,415,165.04321745810634
2208,461,149.8169688552254
2209,482,144.91141274694206
2210,531,205.67311205112904
2211,400,142.6391663595289
2212,441,157.13688870326396
2213,439,167.43254945841574
2214,461,149.8169688552254
2215,440,145.80858593902315
2216,531,205.67311205112904
2217,400,142.64151075040309
2218,410,154.74026191955184
2219,415,165.07622298131517
2220,498,149.5716527365956
2221,440,145.80317705097428
2222,473,201.71319590230664
2223,430,142.15665044357036
2224,409,154.65960964954385
2225,415,165.00406247048588
2226,468,149.94535799590838
2227,440,145.74842389317595
2228,473,201.711488008819
2229,430,142.15665044357036
2230,441,157.08494973623147
2231,415,165.04321745810634
2232,461,149.8169688552254
2233,463,144.60608445101184
